S-10B
S-17A Kaldi 8 12.5 S:20, I:3, D:6
S-17A Google 9 25.58139534883721 S:50, I:4, D:45
S-17A Kaldi 9 15.24547803617571 S:37, I:5, D:17
S-17A Google 10 19.26605504587156 S:54, I:6, D:45
S-17A Kaldi 10 11.376146788990825 S:38, I:6, D:18
S-17A Google 11 19.54022988505747 S:11, I:0, D:6
S-17A Kaldi 11 17.24137931034483 S:11, I:1, D:3
S-25A
S-15C
S-15C Google 0 34.4 S:39, I:2, D:45
S-15C Kaldi 0 20.4 S:41, I:4, D:6
S-15C Google 1 28.94736842105263 S:37, I:3, D:37
S-15C Kaldi 1 21.428571428571427 S:35, I:9, D:13
S-15C Google 2 33.17972350230415 S:36, I:3, D:33
S-15C Kaldi 2 23.502304147465438 S:31, I:7, D:13
S-15C Google 3 29.535864978902953 S:29, I:1, D:40
S-15C Kaldi 3 20.253164556962027 S:37, I:1, D:10
S-15C Google 4 19.739696312364426 S:38, I:4, D:49
S-15C Kaldi 4 15.184381778741866 S:43, I:13, D:14
S-15C Google 5 34.710743801652896 S:61, I:3, D:62
S-15C Kaldi 5 20.9366391184573 S:50, I:2, D:24
S-15C Google 6 41.935483870967744 S:6, I:1, D:6
S-15C Kaldi 6 51.61290322580645 S:12, I:1, D:3
S-15C Google 7 56.89655172413793 S:34, I:6, D:26
S-15C Kaldi 7 40.51724137931034 S:21, I:19, D:7
S-15C Google 8 19.93355481727575 S:34, I:2, D:24
S-15C Kaldi 8 18.6046511627907 S:30, I:14, D:12
S-1A
S-24D
S-24D Google 0 51.012145748987855 S:59, I:0, D:67
S-24D Kaldi 0 29.959514170040485 S:52, I:4, D:18
S-24D Google 1 40.458015267175576 S:52, I:1, D:53
S-24D Kaldi 1 21.374045801526716 S:33, I:5, D:18
S-24D Google 2 43.68421052631579 S:96, I:5, D:65
S-24D Kaldi 2 26.31578947368421 S:64, I:9, D:27
S-24D Google 3 37.473684210526315 S:95, I:4, D:79
S-24D Kaldi 3 26.105263157894736 S:82, I:13, D:29
S-24D Google 4 40.28213166144201 S:123, I:2, D:132
S-24D Kaldi 4 21.786833855799372 S:93, I:21, D:25
S-24D Google 5 44.153225806451616 S:122, I:2, D:95
S-24D Kaldi 5 25.806451612903224 S:80, I:9, D:39
S-24D Google 6 45.88235294117647 S:16, I:0, D:23
S-24D Kaldi 6 21.176470588235293 S:10, I:0, D:8
S-24D Google 7 53.225806451612904 S:25, I:1, D:7
S-24D Kaldi 7 38.70967741935484 S:19, I:4, D:1
S-24D Google 8 28.333333333333332 S:5, I:0, D:12
S-24D Kaldi 8 21.666666666666668 S:7, I:1, D:5
S-24D Google 9 54.716981132075475 S:50, I:0, D:37
S-24D Kaldi 9 33.333333333333336 S:35, I:13, D:5
S-24D Google 10 48.75 S:18, I:0, D:21
S-24D Kaldi 10 20.0 S:12, I:1, D:3
S-24D Google 11 49.056603773584904 S:25, I:1, D:26
S-24D Kaldi 11 34.905660377358494 S:24, I:3, D:10
S-31C
Kaldi    mean:27.362865176873775, std:10.085910660965393
Google   mean:40.64723381418918, std:11.85906330971429
